Reference_id,Reference,Issue_year,Location,Country,Latitude,Longitude,Experiment_year,Growth_day,Growth_condition,Temp/MAT,MAP,PAR,Experiment_environment,Species/accessions,Crop_name,Family,Dome_status,Yield,PDM,ADM,LDM,SDM,RDM,LLDM,LMF,SMF,RMF,PH,PLN,PLA,PSN,PRL,PRA,PSF,SW,LA,RAD,SRL,RGR,AMF,NI,LTS,Aarea,gs,gm,E,Ci,ETR,Vcmax,Jmax,Chl,Car,SPAD,LMA,LDMC,LT,LD,SDad,SDab,SD,Tcw,RTD,‐δ13C,LCC,LNC,LPC,LPheC,LSilC,LLCC,LLNC,LLPC,LLCaC,LLLigC
62,"Salazar-Mendoza, P., Magalhães, D. M., Lourenção, A. L., & Bento, J. M. S. (2023). Differential defensive and nutritional traits among cultivated tomato and its wild relatives shape their interactions with a specialist herbivore. Planta, 257(4), 76. Q1. https://doi.org/10.1007/s00425-023-04108-0",2023,University of São Paulo,Brazil,-23.5866,-46.7157,,,,25,,,greenhouse,PI134417,Tomato,Solanaceae,wild,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.14,,,,,,,,
62,"Salazar-Mendoza, P., Magalhães, D. M., Lourenção, A. L., & Bento, J. M. S. (2023). Differential defensive and nutritional traits among cultivated tomato and its wild relatives shape their interactions with a specialist herbivore. Planta, 257(4), 76. Q1. https://doi.org/10.1007/s00425-023-04108-0",2023,University of São Paulo,Brazil,-23.5866,-46.7157,,,,25,,,greenhouse,S. lycopersicum cv. Santa Clara,Tomato,Solanaceae,cultivated,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.87,,,,,,,,
63,"Mondolot, L., Marlas, A., Barbeau, D., Gargadennec, A., Pujol, B., & McKey, D. (2008). Domestication and defence: Foliar tannins and C/N ratios in cassava and a close wild relative. Acta Oecologica, 34(2), 147–154. https://doi.org/10.1016/j.actaO. 2008.05.009",2008,Montpellier,France,43.5879,3.88,2004,150,,,,,greenhouse,Colline Carapa etc.,Cassava,Euphorbiaceae,wild,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.25126,0.29,151.8,,,,,,,,49,2.3,,,,,,,,
63,"Mondolot, L., Marlas, A., Barbeau, D., Gargadennec, A., Pujol, B., & McKey, D. (2008). Domestication and defence: Foliar tannins and C/N ratios in cassava and a close wild relative. Acta Oecologica, 34(2), 147–154. https://doi.org/10.1016/j.actaO. 2008.05.009",2008,Montpellier,France,43.5879,3.88,2004,150,,,,,greenhouse,De ́ grad Saramaka I etc.,Cassava,Euphorbiaceae,cultivated,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.95975,0.242,130,,,,,,,,47.2,4.2,,,,,,,,
64,"Khan, M.A., Tsunoda, S. (1970). Growth analysis of cultivated wheat species and their wild relatives with special reference to dry matter distribution among different plant organs and to leaf area expansion. Tohoku Journal of Agricultural Research, 21(2), 47–59. https://www.cabdirect.org/cabdirect/abstract/19711704500",1970,Tohoku University,Japan,38.228,140.88,1968,42,,20-25,,,greenhouse,Aegilops speltoides Tausch.,Wheat,Poaceae,wild,,8.04,,2.61,1.86,3.62,,0.324626866,0.231343284,0.450248756,,,533.00,,,,,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
64,"Khan, M.A., Tsunoda, S. (1970). Growth analysis of cultivated wheat species and their wild relatives with special reference to dry matter distribution among different plant organs and to leaf area expansion. Tohoku Journal of Agricultural Research, 21(2), 47–59. https://www.cabdirect.org/cabdirect/abstract/19711704500",1970,Tohoku University,Japan,38.228,140.88,1968,42,,20-25,,,greenhouse,Ae. Squarrosa L. var. typica,Wheat,Poaceae,wild,,14.97,,4.73,5.07,5.17,,0.315965264,0.338677355,0.345357381,,,348.00,,,,,57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
64,"Khan, M.A., Tsunoda, S. (1970). Growth analysis of cultivated wheat species and their wild relatives with special reference to dry matter distribution among different plant organs and to leaf area expansion. Tohoku Journal of Agricultural Research, 21(2), 47–59. https://www.cabdirect.org/cabdirect/abstract/19711704500",1970,Tohoku University,Japan,38.228,140.88,1968,42,,20-25,,,greenhouse,T. aegilopoides Bal. var. boeoticum Perc.,Wheat,Poaceae,wild,,19.7,,6.57,6.76,6.37,,0.333502538,0.343147208,0.323350254,,,497.00,,,,,41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
64,"Khan, M.A., Tsunoda, S. (1970). Growth analysis of cultivated wheat species and their wild relatives with special reference to dry matter distribution among different plant organs and to leaf area expansion. Tohoku Journal of Agricultural Research, 21(2), 47–59. https://www.cabdirect.org/cabdirect/abstract/19711704500",1970,Tohoku University,Japan,38.228,140.88,1968,42,,20-25,,,greenhouse,T. var. hornemanni Korn,Wheat,Poaceae,cultivated,,11.32,,3.77,3.71,3.84,,0.333038869,0.327738516,0.339222615,,,541.00,,,,,73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
64,"Khan, M.A., Tsunoda, S. (1970). Growth analysis of cultivated wheat species and their wild relatives with special reference to dry matter distribution among different plant organs and to leaf area expansion. Tohoku Journal of Agricultural Research, 21(2), 47–59. https://www.cabdirect.org/cabdirect/abstract/19711704500",1970,Tohoku University,Japan,38.228,140.88,1968,42,,20-25,,,greenhouse,T. araraticum L. var. tumaniani,Wheat,Poaceae,cultivated,,13.36,,4.15,5.46,3.75,,0.310628743,0.408682635,0.280688623,,,759.00,,,,,64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
64,"Khan, M.A., Tsunoda, S. (1970). Growth analysis of cultivated wheat species and their wild relatives with special reference to dry matter distribution among different plant organs and to leaf area expansion. Tohoku Journal of Agricultural Research, 21(2), 47–59. https://www.cabdirect.org/cabdirect/abstract/19711704500",1970,Tohoku University,Japan,38.228,140.88,1968,42,,20-25,,,greenhouse,T. dicoccoides Korn. var. spontaneo-nigrum Flakgb.,Wheat,Poaceae,wild,,12.64,,4.21,4.76,3.67,,0.33306962,0.376582278,0.290348101,,,535.00,,,,,75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
64,"Khan, M.A., Tsunoda, S. (1970). Growth analysis of cultivated wheat species and their wild relatives with special reference to dry matter distribution among different plant organs and to leaf area expansion. Tohoku Journal of Agricultural Research, 21(2), 47–59. https://www.cabdirect.org/cabdirect/abstract/19711704500",1970,Tohoku University,Japan,38.228,140.88,1968,42,,20-25,,,greenhouse,T. dicoccum Schubl. var. liguliforme Korn,Wheat,Poaceae,wild,,34.08,,12.34,11.27,10.47,,0.362089202,0.330692488,0.30721831,,,892.00,,,,,138,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
64,"Khan, M.A., Tsunoda, S. (1970). Growth analysis of cultivated wheat species and their wild relatives with special reference to dry matter distribution among different plant organs and to leaf area expansion. Tohoku Journal of Agricultural Research, 21(2), 47–59. https://www.cabdirect.org/cabdirect/abstract/19711704500",1970,Tohoku University,Japan,38.228,140.88,1968,42,,20-25,,,greenhouse,T. durum Desf. var. reichenbachii Korn,Wheat,Poaceae,cultivated,,38.75,,13.13,17.41,8.21,,0.33883871,0.449290323,0.211870968,,,1145.00,,,,,243,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
64,"Khan, M.A., Tsunoda, S. (1970). Growth analysis of cultivated wheat species and their wild relatives with special reference to dry matter distribution among different plant organs and to leaf area expansion. Tohoku Journal of Agricultural Research, 21(2), 47–59. https://www.cabdirect.org/cabdirect/abstract/19711704500",1970,Tohoku University,Japan,38.228,140.88,1968,42,,20-25,,,greenhouse,T. persicum Vav. var. stramineum Zhuk,Wheat,Poaceae,cultivated,,39.76,,13.43,16.46,9.87,,0.33777666,0.413983903,0.248239437,,,1226.00,,,,,179,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
64,"Khan, M.A., Tsunoda, S. (1970). Growth analysis of cultivated wheat species and their wild relatives with special reference to dry matter distribution among different plant organs and to leaf area expansion. Tohoku Journal of Agricultural Research, 21(2), 47–59. https://www.cabdirect.org/cabdirect/abstract/19711704500",1970,Tohoku University,Japan,38.228,140.88,1968,42,,20-25,,,greenhouse,T. turgidum. var. nigro-barbatum Korn,Wheat,Poaceae,cultivated,,28.96,,9.66,13.99,5.31,,0.333563536,0.48308011,0.183356354,,,991.00,,,,,161,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
64,"Khan, M.A., Tsunoda, S. (1970). Growth analysis of cultivated wheat species and their wild relatives with special reference to dry matter distribution among different plant organs and to leaf area expansion. Tohoku Journal of Agricultural Research, 21(2), 47–59. https://www.cabdirect.org/cabdirect/abstract/19711704500",1970,Tohoku University,Japan,38.228,140.88,1968,42,,20-25,,,greenhouse,T. timopheevi Zhuk. var. typicum,Wheat,Poaceae,cultivated,,44.4,,14.67,18.25,11.48,,0.330405405,0.411036036,0.258558559,,,1115.00,,,,,161,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
64,"Khan, M.A., Tsunoda, S. (1970). Growth analysis of cultivated wheat species and their wild relatives with special reference to dry matter distribution among different plant organs and to leaf area expansion. Tohoku Journal of Agricultural Research, 21(2), 47–59. https://www.cabdirect.org/cabdirect/abstract/19711704500",1970,Tohoku University,Japan,38.228,140.88,1968,42,,20-25,,,greenhouse,T. dicoccoides spontaneo-nigrum(109),Wheat,Poaceae,cultivated,,33.62,,13.71,11.59,8.32,,0.40779298,0.344735277,0.247471743,,,947.00,,,,,160,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
64,"Khan, M.A., Tsunoda, S. (1970). Growth analysis of cultivated wheat species and their wild relatives with special reference to dry matter distribution among different plant organs and to leaf area expansion. Tohoku Journal of Agricultural Research, 21(2), 47–59. https://www.cabdirect.org/cabdirect/abstract/19711704500",1970,Tohoku University,Japan,38.228,140.88,1968,42,,20-25,,,greenhouse,"Ae. squarrosa(20-2), Amphidiploid",Wheat,Poaceae,wild,,24.11,,9.63,7.69,6.79,,0.399419328,0.318954791,0.281625881,,,1039.00,,,,,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
64,"Khan, M.A., Tsunoda, S. (1970). Growth analysis of cultivated wheat species and their wild relatives with special reference to dry matter distribution among different plant organs and to leaf area expansion. Tohoku Journal of Agricultural Research, 21(2), 47–59. https://www.cabdirect.org/cabdirect/abstract/19711704500",1970,Tohoku University,Japan,38.228,140.88,1968,42,,20-25,,,greenhouse,T. macha Dek. etMen. var. sub-letschumicum,Wheat,Poaceae,cultivated,,35.12,,11.84,12.66,10.62,,0.337129841,0.36047836,0.3023918,,,838.00,,,,,133,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
64,"Khan, M.A., Tsunoda, S. (1970). Growth analysis of cultivated wheat species and their wild relatives with special reference to dry matter distribution among different plant organs and to leaf area expansion. Tohoku Journal of Agricultural Research, 21(2), 47–59. https://www.cabdirect.org/cabdirect/abstract/19711704500",1970,Tohoku University,Japan,38.228,140.88,1968,42,,20-25,,,greenhouse,T. compactum HosT. var. icterinum,Wheat,Poaceae,cultivated,,44.03,,14.16,18.77,11.1,,0.32159891,0.42630025,0.25210084,,,1149.00,,,,,145,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
64,"Khan, M.A., Tsunoda, S. (1970). Growth analysis of cultivated wheat species and their wild relatives with special reference to dry matter distribution among different plant organs and to leaf area expansion. Tohoku Journal of Agricultural Research, 21(2), 47–59. https://www.cabdirect.org/cabdirect/abstract/19711704500",1970,Tohoku University,Japan,38.228,140.88,1968,42,,20-25,,,greenhouse,T. spelta L. var. duhamelianum Korn,Wheat,Poaceae,cultivated,,42.49,,14.06,12.12,16.31,,0.330901389,0.285243587,0.383855025,,,727.00,,,,,145,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
64,"Khan, M.A., Tsunoda, S. (1970). Growth analysis of cultivated wheat species and their wild relatives with special reference to dry matter distribution among different plant organs and to leaf area expansion. Tohoku Journal of Agricultural Research, 21(2), 47–59. https://www.cabdirect.org/cabdirect/abstract/19711704500",1970,Tohoku University,Japan,38.228,140.88,1968,42,,20-25,,,greenhouse,T. vulgare Vill. var. erythrospermum Korn,Wheat,Poaceae,cultivated,,48.73,,19.01,19.75,9.97,,0.390108763,0.40529448,0.204596758,,,1457.00,,,,,178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
64,"Khan, M.A., Tsunoda, S. (1970). Growth analysis of cultivated wheat species and their wild relatives with special reference to dry matter distribution among different plant organs and to leaf area expansion. Tohoku Journal of Agricultural Research, 21(2), 47–59. https://www.cabdirect.org/cabdirect/abstract/19711704500",1970,Tohoku University,Japan,38.228,140.88,1968,42,,20-25,,,greenhouse,T. vulgare Vill. cultivar. Akagawa-aka,Wheat,Poaceae,cultivated,,46.47,,15.1,14.31,17.06,,0.324940822,0.307940607,0.367118571,,,1059.00,,,,,162,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
64,"Khan, M.A., Tsunoda, S. (1970). Growth analysis of cultivated wheat species and their wild relatives with special reference to dry matter distribution among different plant organs and to leaf area expansion. Tohoku Journal of Agricultural Research, 21(2), 47–59. https://www.cabdirect.org/cabdirect/abstract/19711704500",1970,Tohoku University,Japan,38.228,140.88,1968,42,,20-25,,,greenhouse,T. vulgare Vill. cultivar. Konosu-25,Wheat,Poaceae,cultivated,,58.77,,16.73,33.02,9.02,,0.284669049,0.561851285,0.153479666,,,1360.00,,,,,203,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65,"Massei, G., & Hartley, S. E. (2000). Disarmed by domestication? Induced responses to browsing in wild and cultivated olive. Oecologia, 122(2), 225–231. Q2. https://doi.org/10.1007/PL00008850",2000,Maremma Natural Park,Italy,42.65,11.08,1997,,,23-Jun,500-750,,field,O. europaea L. var. sylvestris BroT.,Olea,Burseraceae,wild,,,,,,,,,,,194.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.38,,3.1,,,,,,
65,"Massei, G., & Hartley, S. E. (2000). Disarmed by domestication? Induced responses to browsing in wild and cultivated olive. Oecologia, 122(2), 225–231. Q2. https://doi.org/10.1007/PL00008850",2000,Maremma Natural Park,Italy,42.65,11.08,1997,,,23-Jun,500-750,,field,O. europaea L. var. europaea,Olea,Burseraceae,cultivated,,,,,,,,,,,510.81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.64,,2.37,,,,,,
66,"Kiran, T.  V., Rao, Y. V., Subrahmanyam, D., Rani, N. S., Bhadana, V. P., Rao, P. R., & Voleti, S. R. (2013). Variation in leaf photosynthetic characteristics in wild rice species. Photosynthetica, 51(3), 350–358. Q2. https://doi.org/10.1007/s11099-013-0032-3",2013,Directorate of Rice Research,India,17.2902,78.4,,,,,,,greenhouse,IR 100983,Rice,Poaceae,wild,,,,,,,,,,,,,,,,,,,,,,,,,,8.2,0.146,,,214,,,,,,,53.59487633,,78.3333,0.684190202,,,,,,,,,,,,,,,,
66,"Kiran, T.  V., Rao, Y. V., Subrahmanyam, D., Rani, N. S., Bhadana, V. P., Rao, P. R., & Voleti, S. R. (2013). Variation in leaf photosynthetic characteristics in wild rice species. Photosynthetica, 51(3), 350–358. Q2. https://doi.org/10.1007/s11099-013-0032-3",2013,Directorate of Rice Research,India,17.2902,78.4,,,,,,,greenhouse,IR 101800,Rice,Poaceae,wild,,,,,,,,,,,,,,,,,,,,,,,,,,13.15,0.167,,,213,,,,,,,51.57244381,,110,0.468840398,,,,,,,,,,,,,,,,
66,"Kiran, T.  V., Rao, Y. V., Subrahmanyam, D., Rani, N. S., Bhadana, V. P., Rao, P. R., & Voleti, S. R. (2013). Variation in leaf photosynthetic characteristics in wild rice species. Photosynthetica, 51(3), 350–358. Q2. https://doi.org/10.1007/s11099-013-0032-3",2013,Directorate of Rice Research,India,17.2902,78.4,,,,,,,greenhouse,IR 102445,Rice,Poaceae,wild,,,,,,,,,,,,,,,,,,,,,,,,,,8.36,0.087,,,199,,,,,,,47.12646387,,88.3333,0.533507339,,,,,,,,,,,,,,,,
66,"Kiran, T.  V., Rao, Y. V., Subrahmanyam, D., Rani, N. S., Bhadana, V. P., Rao, P. R., & Voleti, S. R. (2013). Variation in leaf photosynthetic characteristics in wild rice species. Photosynthetica, 51(3), 350–358. Q2. https://doi.org/10.1007/s11099-013-0032-3",2013,Directorate of Rice Research,India,17.2902,78.4,,,,,,,greenhouse,IR 104020,Rice,Poaceae,wild,,,,,,,,,,,,,,,,,,,,,,,,,,11.62,0.126,,,248,,,,,,,68.33354972,,88.3333,0.773587647,,,,,,,,,,,,,,,,
66,"Kiran, T.  V., Rao, Y. V., Subrahmanyam, D., Rani, N. S., Bhadana, V. P., Rao, P. R., & Voleti, S. R. (2013). Variation in leaf photosynthetic characteristics in wild rice species. Photosynthetica, 51(3), 350–358. Q2. https://doi.org/10.1007/s11099-013-0032-3",2013,Directorate of Rice Research,India,17.2902,78.4,,,,,,,greenhouse,IR 104033,Rice,Poaceae,wild,,,,,,,,,,,,,,,,,,,,,,,,,,11.66,0.153,,,254,,,,,,,42.05126049,,83.3333,0.504615328,,,,,,,,,,,,,,,,
66,"Kiran, T.  V., Rao, Y. V., Subrahmanyam, D., Rani, N. S., Bhadana, V. P., Rao, P. R., & Voleti, S. R. (2013). Variation in leaf photosynthetic characteristics in wild rice species. Photosynthetica, 51(3), 350–358. Q2. https://doi.org/10.1007/s11099-013-0032-3",2013,Directorate of Rice Research,India,17.2902,78.4,,,,,,,greenhouse,IR 103580,Rice,Poaceae,wild,,,,,,,,,,,,,,,,,,,,,,,,,,15.64,0.227,,,268,,,,,,,39.6135304,,68.3333,0.579710484,,,,,,,,,,,,,,,,
66,"Kiran, T.  V., Rao, Y. V., Subrahmanyam, D., Rani, N. S., Bhadana, V. P., Rao, P. R., & Voleti, S. R. (2013). Variation in leaf photosynthetic characteristics in wild rice species. Photosynthetica, 51(3), 350–358. Q2. https://doi.org/10.1007/s11099-013-0032-3",2013,Directorate of Rice Research,India,17.2902,78.4,,,,,,,greenhouse,IR 80433,Rice,Poaceae,wild,,,,,,,,,,,,,,,,,,,,,,,,,,18.31,0.249,,,244,,,,,,,47.95312103,,106.667,0.449559105,,,,,,,,,,,,,,,,
66,"Kiran, T.  V., Rao, Y. V., Subrahmanyam, D., Rani, N. S., Bhadana, V. P., Rao, P. R., & Voleti, S. R. (2013). Variation in leaf photosynthetic characteristics in wild rice species. Photosynthetica, 51(3), 350–358. Q2. https://doi.org/10.1007/s11099-013-0032-3",2013,Directorate of Rice Research,India,17.2902,78.4,,,,,,,greenhouse,IR 80774,Rice,Poaceae,wild,,,,,,,,,,,,,,,,,,,,,,,,,,11.11,0.123,,,241,,,,,,,44.8086893,,86.6667,0.517023139,,,,,,,,,,,,,,,,
66,"Kiran, T.  V., Rao, Y. V., Subrahmanyam, D., Rani, N. S., Bhadana, V. P., Rao, P. R., & Voleti, S. R. (2013). Variation in leaf photosynthetic characteristics in wild rice species. Photosynthetica, 51(3), 350–358. Q2. https://doi.org/10.1007/s11099-013-0032-3",2013,Directorate of Rice Research,India,17.2902,78.4,,,,,,,greenhouse,IR 103404,Rice,Poaceae,wild,,,,,,,,,,,,,,,,,,,,,,,,,,11.61,0.132,,,244,,,,,,,37.44294631,,80,0.468036829,,,,,,,,,,,,,,,,
66,"Kiran, T.  V., Rao, Y. V., Subrahmanyam, D., Rani, N. S., Bhadana, V. P., Rao, P. R., & Voleti, S. R. (2013). Variation in leaf photosynthetic characteristics in wild rice species. Photosynthetica, 51(3), 350–358. Q2. https://doi.org/10.1007/s11099-013-0032-3",2013,Directorate of Rice Research,India,17.2902,78.4,,,,,,,greenhouse,CR 100018,Rice,Poaceae,wild,,,,,,,,,,,,,,,,,,,,,,,,,,13.32,0.199,,,257,,,,,,,47.12646387,,76.6667,0.61469274,,,,,,,,,,,,,,,,
66,"Kiran, T.  V., Rao, Y. V., Subrahmanyam, D., Rani, N. S., Bhadana, V. P., Rao, P. R., & Voleti, S. R. (2013). Variation in leaf photosynthetic characteristics in wild rice species. Photosynthetica, 51(3), 350–358. Q2. https://doi.org/10.1007/s11099-013-0032-3",2013,Directorate of Rice Research,India,17.2902,78.4,,,,,,,greenhouse,CR 100267,Rice,Poaceae,wild,,,,,,,,,,,,,,,,,,,,,,,,,,14.36,0.185,,,242,,,,,,,47.12646387,,108.333,0.435014851,,,,,,,,,,,,,,,,
66,"Kiran, T.  V., Rao, Y. V., Subrahmanyam, D., Rani, N. S., Bhadana, V. P., Rao, P. R., & Voleti, S. R. (2013). Variation in leaf photosynthetic characteristics in wild rice species. Photosynthetica, 51(3), 350–358. Q2. https://doi.org/10.1007/s11099-013-0032-3",2013,Directorate of Rice Research,India,17.2902,78.4,,,,,,,greenhouse,CR 100309,Rice,Poaceae,wild,,,,,,,,,,,,,,,,,,,,,,,,,,6.79,0.098,,,254,,,,,,,42.05126049,,78.3333,0.53682483,,,,,,,,,,,,,,,,
66,"Kiran, T.  V., Rao, Y. V., Subrahmanyam, D., Rani, N. S., Bhadana, V. P., Rao, P. R., & Voleti, S. R. (2013). Variation in leaf photosynthetic characteristics in wild rice species. Photosynthetica, 51(3), 350–358. Q2. https://doi.org/10.1007/s11099-013-0032-3",2013,Directorate of Rice Research,India,17.2902,78.4,,,,,,,greenhouse,IR 104650,Rice,Poaceae,wild,,,,,,,,,,,,,,,,,,,,,,,,,,11.61,0.194,,,207,,,,,,,71.93002647,,125,0.575440212,,,,,,,,,,,,,,,,
66,"Kiran, T.  V., Rao, Y. V., Subrahmanyam, D., Rani, N. S., Bhadana, V. P., Rao, P. R., & Voleti, S. R. (2013). Variation in leaf photosynthetic characteristics in wild rice species. Photosynthetica, 51(3), 350–358. Q2. https://doi.org/10.1007/s11099-013-0032-3",2013,Directorate of Rice Research,India,17.2902,78.4,,,,,,,greenhouse,CR 100008,Rice,Poaceae,wild,,,,,,,,,,,,,,,,,,,,,,,,,,13.19,0.41,,,249,,,,,,,48.80953543,,103.333,0.472351867,,,,,,,,,,,,,,,,
66,"Kiran, T.  V., Rao, Y. V., Subrahmanyam, D., Rani, N. S., Bhadana, V. P., Rao, P. R., & Voleti, S. R. (2013). Variation in leaf photosynthetic characteristics in wild rice species. Photosynthetica, 51(3), 350–358. Q2. https://doi.org/10.1007/s11099-013-0032-3",2013,Directorate of Rice Research,India,17.2902,78.4,,,,,,,greenhouse,CR 100097,Rice,Poaceae,wild,,,,,,,,,,,,,,,,,,,,,,,,,,11.81,0.163,,,254,,,,,,,52.56407561,,88.3333,0.595065231,,,,,,,,,,,,,,,,
66,"Kiran, T.  V., Rao, Y. V., Subrahmanyam, D., Rani, N. S., Bhadana, V. P., Rao, P. R., & Voleti, S. R. (2013). Variation in leaf photosynthetic characteristics in wild rice species. Photosynthetica, 51(3), 350–358. Q2. https://doi.org/10.1007/s11099-013-0032-3",2013,Directorate of Rice Research,India,17.2902,78.4,,,,,,,greenhouse,CR 100100,Rice,Poaceae,wild,,,,,,,,,,,,,,,,,,,,,,,,,,16.38,0.166,,,240,,,,,,,47.95312103,,130,0.368870162,,,,,,,,,,,,,,,,
66,"Kiran, T.  V., Rao, Y. V., Subrahmanyam, D., Rani, N. S., Bhadana, V. P., Rao, P. R., & Voleti, S. R. (2013). Variation in leaf photosynthetic characteristics in wild rice species. Photosynthetica, 51(3), 350–358. Q2. https://doi.org/10.1007/s11099-013-0032-3",2013,Directorate of Rice Research,India,17.2902,78.4,,,,,,,greenhouse,IR 105262 ,Rice,Poaceae,wild,,,,,,,,,,,,,,,,,,,,,,,,,,24.21,0.273,,,198,,,,,,,49.69684922,,126.667,0.392342514,,,,,,,,,,,,,,,,
66,"Kiran, T.  V., Rao, Y. V., Subrahmanyam, D., Rani, N. S., Bhadana, V. P., Rao, P. R., & Voleti, S. R. (2013). Variation in leaf photosynthetic characteristics in wild rice species. Photosynthetica, 51(3), 350–358. Q2. https://doi.org/10.1007/s11099-013-0032-3",2013,Directorate of Rice Research,India,17.2902,78.4,,,,,,,greenhouse,IR 104301,Rice,Poaceae,wild,,,,,,,,,,,,,,,,,,,,,,,,,,12.13,0.139,,,232,,,,,,,48.80953543,,110,0.443723049,,,,,,,,,,,,,,,,
66,"Kiran, T.  V., Rao, Y. V., Subrahmanyam, D., Rani, N. S., Bhadana, V. P., Rao, P. R., & Voleti, S. R. (2013). Variation in leaf photosynthetic characteristics in wild rice species. Photosynthetica, 51(3), 350–358. Q2. https://doi.org/10.1007/s11099-013-0032-3",2013,Directorate of Rice Research,India,17.2902,78.4,,,,,,,greenhouse,IR 100881,Rice,Poaceae,wild,,,,,,,,,,,,,,,,,,,,,,,,,,17.89,0.226,,,215,,,,,,,47.95312103,,90,0.532812456,,,,,,,,,,,,,,,,
66,"Kiran, T.  V., Rao, Y. V., Subrahmanyam, D., Rani, N. S., Bhadana, V. P., Rao, P. R., & Voleti, S. R. (2013). Variation in leaf photosynthetic characteristics in wild rice species. Photosynthetica, 51(3), 350–358. Q2. https://doi.org/10.1007/s11099-013-0032-3",2013,Directorate of Rice Research,India,17.2902,78.4,,,,,,,greenhouse,IR 104387,Rice,Poaceae,wild,,,,,,,,,,,,,,,,,,,,,,,,,,9.58,0.206,,,280,,,,,,,54.66661564,,98.3333,0.555931873,,,,,,,,,,,,,,,,
66,"Kiran, T.  V., Rao, Y. V., Subrahmanyam, D., Rani, N. S., Bhadana, V. P., Rao, P. R., & Voleti, S. R. (2013). Variation in leaf photosynthetic characteristics in wild rice species. Photosynthetica, 51(3), 350–358. Q2. https://doi.org/10.1007/s11099-013-0032-3",2013,Directorate of Rice Research,India,17.2902,78.4,,,,,,,greenhouse,O. sativa(Moroberekan),Rice,Poaceae,cultivated,,,,,,,,,,,,,,,,,,,,,,,,,,14.88,0.208,,,245,,,,,,,49.69684922,,86.6667,0.573424963,,,,,,,,,,,,,,,,
66,"Kiran, T.  V., Rao, Y. V., Subrahmanyam, D., Rani, N. S., Bhadana, V. P., Rao, P. R., & Voleti, S. R. (2013). Variation in leaf photosynthetic characteristics in wild rice species. Photosynthetica, 51(3), 350–358. Q2. https://doi.org/10.1007/s11099-013-0032-3",2013,Directorate of Rice Research,India,17.2902,78.4,,,,,,,greenhouse,O. sativa(Akshayadhan),Rice,Poaceae,cultivated,,,,,,,,,,,,,,,,,,,,,,,,,,16.04,0.189,,,247,,,,,,,50.6172777,,116.667,0.433861141,,,,,,,,,,,,,,,,
66,"Kiran, T.  V., Rao, Y. V., Subrahmanyam, D., Rani, N. S., Bhadana, V. P., Rao, P. R., & Voleti, S. R. (2013). Variation in leaf photosynthetic characteristics in wild rice species. Photosynthetica, 51(3), 350–358. Q2. https://doi.org/10.1007/s11099-013-0032-3",2013,Directorate of Rice Research,India,17.2902,78.4,,,,,,,greenhouse,O. sativa(Varadhan),Rice,Poaceae,cultivated,,,,,,,,,,,,,,,,,,,,,,,,,,14.33,0.145,,,256,,,,,,,50.6172777,,106.667,0.474535496,,,,,,,,,,,,,,,,
66,"Kiran, T.  V., Rao, Y. V., Subrahmanyam, D., Rani, N. S., Bhadana, V. P., Rao, P. R., & Voleti, S. R. (2013). Variation in leaf photosynthetic characteristics in wild rice species. Photosynthetica, 51(3), 350–358. Q2. https://doi.org/10.1007/s11099-013-0032-3",2013,Directorate of Rice Research,India,17.2902,78.4,,,,,,,greenhouse,O. sativa(PA–6444),Rice,Poaceae,cultivated,,,,,,,,,,,,,,,,,,,,,,,,,,12.1,0.169,,,204,,,,,,,49.69684922,,118.333,0.419974557,,,,,,,,,,,,,,,,
